caseid,version,maindate,cutoffym,state,zipcode,income1,income2,income3,income4,income5,income_original,income_flg,age,age_flg,disabled,dobyr,edu_cat,edu_cat_flg,employ_stat,employ_stat_flg,hisp_race,hisp_race_flg,male,male_flg,memovr18,memund18,memund18_flg,retired,student,workfull,workpart,wgt_m1,wgt_m2,wgt_m3_6,wgt_m7,wgt_m8,wgt_m9_12,wgt_partial
93360658,"0725","20120802","201201","CO","80120",80000,80000,80000,80000,80000,80000,0,36,0,-1,1976,3,0,1,0,3,0,0,0,3,3,0,-1,-1,1,-1,51624.77458,74464.12669,102530.9437,51265.47162,0,0,0
93362111,"0725","20120813","201201","NY","11560",125000,125000,125000,125000,125000,125000,0,66,0,-1,1946,2,0,1,0,3,0,0,0,1,0,0,-1,-1,1,-1,3506.983009,5238.203835,6709.828988,3354.914536,4215.674389,0,.4193548
93362139,"0725","20120819","201201","NV","89134",82291.23,84512.56,83578.445,84253.987,84676.959,-7,1,73,0,-1,1939,2,0,1,0,2,0,1,0,1,0,0,-1,-1,1,-1,13414.63646,20063.02229,25734.95438,12867.4775,16451.16882,0,.6129032
93362988,"0725","20120805","201201","NY","11580",100000,100000,100000,100000,100000,100000,0,65,0,-1,1947,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,2319.664584,3503.839814,4513.434412,2256.717212,0,0,0
93363789,"0725","20120725","201201","IL","60025",31833.089,31385.867,44389.255,47307.162,41097.03,-7,1,89,0,-1,1923,2,0,3,0,3,0,1,0,1,0,0,1,-1,2,-1,4129.80742,6214.066998,7882.942362,3941.471139,0,0,.8064516
93364124,"0725","20120913","201201","OK","73069",80000,80000,80000,80000,80000,80000,0,40,0,-1,1972,3,0,1,0,3,0,1,0,1,1,0,-1,-1,1,-1,6201.387281,8723.990504,12123.62562,6061.812685,7121.360362,0,.4333333
93365215,"0725","20120901","201201","OH","44236",60048.531,293309.43,154252.29,90525.436,99601.5,-7,1,40,0,-1,1972,3,0,1,0,3,0,1,0,2,2,0,-1,-1,1,-1,1994.901664,2846.18806,3951.023937,1975.511928,2221.959191,0,0
93367808,"0725","20120907","201201","TX","75024",90000,90000,90000,90000,90000,90000,0,30,0,2,1982,2,0,4,0,3,0,0,0,2,0,0,2,2,2,2,12371.21452,17048.41297,23979.47873,11989.73914,14494.70592,0,0
93368225,"0725","20120804","201201","OH","44118",60000,60000,60000,60000,60000,60000,0,63,0,-1,1949,3,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,1524.747879,2161.488797,2954.686272,1477.343135,0,0,0
93368391,"0725","20120813","201201","GA","30071",134426.87,137017.31,125867.83,102656.59,145283.81,-7,1,57,0,-1,1955,3,0,3,0,3,1,1,0,2,0,0,1,-1,2,-1,1548.687923,2195.4263,3001.077757,1500.538878,1685.539412,0,.4193548
93375700,"0725","20120821","201201","OH","45323",79277.565,57233.381,176816.03,235125.43,88582.791,-8,1,70,0,-1,1942,2,0,3,0,2,0,0,0,2,0,0,1,-1,2,-1,728.4225814,1096.779236,1419.030207,709.5151367,858.2673444,0,.6774194
93375755,"0725","20120804","201201","WA","99141",70000,70000,70000,70000,70000,70000,0,71,0,-1,1941,1,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,6007.711661,9012.997298,11550.60471,5775.302423,0,0,0
93376828,"0725","20120810","201201","PA","17501",30000,30000,30000,30000,30000,30000,0,78,0,-1,1934,2,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,3471.753586,5185.583421,6642.425353,3321.212718,4173.325801,0,.3225806
93377946,"0725","20120827","201201","TX","78412",30000,30000,30000,30000,30000,30000,0,22,0,2,1990,1,0,4,0,1,0,1,0,1,0,0,2,2,2,2,25884.52175,37813.65618,50886.84304,25443.42176,28657.56395,0,.8709677
93378224,"0725","20120828","201201","MI","49546",120000,120000,120000,120000,120000,120000,0,32,0,-1,1980,3,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,1921.095735,2648.159344,3776.347442,1888.173636,2113.863207,0,.9032258
93378578,"0718","20120722","201201","MN","56145",100000,100000,100000,100000,100000,100000,0,71,0,-1,1941,2,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,3806.734293,5685.927227,7283.336146,3641.668119,0,0,.7096774
93378710,"0725","20120828","201201","TX","75074",100000,100000,100000,100000,100000,100000,0,46,0,2,1966,3,0,4,0,2,0,1,0,2,1,0,2,2,2,2,3641.099042,5058.747355,6999.826362,3499.913301,4128.880649,0,.9032258
93379173,"0725","20120813","201201","IN","46052",21000,21000,21000,21000,21000,21000,0,65,0,-1,1947,3,0,3,0,3,0,0,0,1,1,0,1,-1,2,-1,504.0964184,772.2331361,993.665157,496.8325797,581.7544686,0,.4193548
93380357,"0725","20120804","201201","KY","41042",65000,65000,65000,65000,65000,65000,0,63,0,-1,1949,3,0,3,0,3,0,1,0,1,0,0,1,-1,2,-1,1491.535195,2114.406361,2890.326082,1445.163041,0,0,0
93380889,"0725","20120902","201201","GA","30115",58507.894,77834.402,70849.266,78835.083,61383.41,-7,1,61,0,-1,1951,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,1265.522932,1839.448243,2491.359954,1245.679997,1408.013884,0,0
93381493,"0725","20120727","201201","NC","28501",12000,12000,12000,12000,12000,12000,0,88,0,-1,1924,2,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,22793.89461,34046.092,43611.02817,21805.51436,0,0,.8709677
93381569,"0725","20120804","201201","OH","43351",7073.5584,3623.284,19365.373,5633.5458,3126.4609,-8,1,79,0,-1,1933,1,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,13555.88123,20604.42902,26194.72135,13097.3605,0,0,0
93381662,"0725","20120902","201201","SD","57032",200000,200000,200000,200000,200000,200000,0,40,0,-1,1972,3,0,1,0,3,0,0,0,2,1,0,-1,-1,1,-1,7104.194244,10247.16572,14109.49967,7054.749804,8339.708173,0,0
93384430,"0725","20120814","201201","OR","97086",160000,160000,160000,160000,160000,160000,0,43,0,-1,1969,3,0,1,0,3,0,1,0,2,2,0,-1,-1,1,-1,7070.707457,9946.933149,13823.13443,6911.567076,8119.643805,0,.4516129
93384663,"0725","20120817","201201","MI","48067",42000,42000,42000,42000,42000,42000,0,31,0,-1,1981,3,0,1,0,3,0,0,0,1,0,0,-1,-1,1,-1,1569.839005,2218.772751,3134.954023,1567.476967,1765.813794,0,.5483871
93386416,"0725","20120809","201201","NY","10009",120000,120000,120000,120000,120000,120000,0,31,0,-1,1981,3,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,8711.919879,11841.13163,16904.10975,8452.054496,0,0,0
93387196,"0725","20120809","201201","WI","53210",61170.535,52102.165,68704.378,68435.459,57592.715,-8,1,39,0,1,1973,2,0,4,0,1,0,0,0,2,2,0,2,2,2,-1,11473.89031,17352.55558,22017.59447,11008.79701,0,0,0
93387600,"0725","20120809","201201","OK","74455",14000,14000,14000,14000,14000,14000,0,86,0,-1,1926,1,0,3,0,3,0,1,0,1,0,0,1,-1,2,-1,48821.44633,73243.78876,93865.56138,46932.78126,0,0,0
93388821,"0725","20120826","201201","KY","41042",450000,450000,450000,450000,450000,450000,0,42,0,-1,1970,3,0,1,0,3,0,1,0,2,1,0,-1,-1,1,-1,17740.43543,25310.82931,35136.01011,17568.0047,19759.6324,0,.8387097
93390329,"0725","20120819","201201","VA","23504",20000,20000,20000,20000,20000,20000,0,29,0,-1,1983,1,0,1,0,2,0,1,0,1,0,0,-1,-1,1,-1,23360.11179,32138.77215,45730.51709,22865.25891,27784.99778,0,.6129032
93390525,"0725","20120906","201201","IN","46555",180000,180000,180000,180000,180000,180000,0,40,0,-1,1972,3,0,1,0,3,0,0,0,2,2,0,-1,-1,1,-1,1574.962409,2303.959787,3168.921525,1584.460756,1793.274182,0,0
93390664,"0725","20120810","201201","SC","29585",19297.243,62013.522,27324.752,93914.624,113969.19,-7,1,23,0,-1,1989,3,1,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,8340.930956,11570.38489,16888.83335,8444.416893,10286.41903,0,.3225806
93390758,"0725","20120818","201201","ND","58072",33385.365,36037.647,43538.762,26078.638,38532.551,-8,1,60,0,-1,1952,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,5875.452835,8420.601741,11417.297,5708.64859,6739.656854,0,.5806451
93390794,"0725","20120831","201201","MA","01602",80000,80000,80000,80000,80000,80000,0,68,0,-1,1944,2,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,3769.787468,5672.349703,7195.739245,3597.869584,4574.771471,0,1
93391429,"0725","20120902","201201","OH","45662",42439.455,26624.48,27046.71,25827.497,41155.755,-8,1,61,0,-1,1951,2,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,2177.377314,3152.668637,4205.104187,2102.552099,2470.79953,0,0
93391661,"0725","20120818","201201","OK","73507",39000,39000,39000,39000,39000,39000,0,73,0,-1,1939,1,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,4635.406248,6947.120963,8841.568663,4420.78427,5491.394686,0,.5806451
93391858,"0725","20120804","201201","MA","02301",40372.203,33125.98,46314.419,31168.79,34878.327,-8,1,44,0,-1,1968,1,0,1,0,2,0,1,0,2,2,0,-1,-1,1,-1,25067.05617,35694.77857,49442.42475,24721.21337,0,0,0
93393067,"0725","20120814","201201","TX","76179",86760.077,134205.51,88600.402,168533.71,110836.62,-7,1,58,0,-1,1954,3,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,4935.691594,6899.016698,9440.974956,4720.487477,5538.377297,0,.4516129
93393759,"0725","20120802","201201","MO","63042",90000,90000,90000,90000,90000,90000,0,67,0,-1,1945,2,0,3,0,3,0,1,0,3,0,0,1,-1,2,-1,844.2345266,1288.323742,1632.548778,816.2743801,0,0,0
93393919,"0725","20120814","201201","MA","01440",88132.651,78248.213,93923.509,99676.141,85539.476,-8,1,72,0,-1,1940,1,0,3,0,3,0,0,0,3,0,0,1,-1,2,-1,6536.346941,9796.076208,12467.4208,6233.710315,7743.368961,0,.4516129
93394336,"0725","20120801","201201","KY","40475",45000,45000,45000,45000,45000,45000,0,30,0,-1,1982,3,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,1916.881067,2642.349581,3768.06256,1884.031196,0,0,0
93394475,"0725","20120826","201201","IN","46902",140000,140000,140000,140000,140000,140000,0,33,0,-1,1979,3,0,1,0,3,0,0,0,2,2,0,-1,-1,1,-1,1547.064428,2186.58371,3089.473402,1544.736657,1740.196095,0,.8387097
93394747,"0725","20120828","201201","NY","12303",150000,150000,150000,150000,150000,150000,0,63,0,2,1949,3,0,2,0,3,0,0,0,2,0,0,2,2,2,1,5539.343769,7938.895791,10764.16317,5382.081668,6354.11044,0,.9032258
93395829,"0725","20120814","201201","WA","98532",150000,150000,150000,150000,150000,150000,0,60,0,-1,1952,3,0,1,0,3,0,1,0,4,0,0,-1,-1,1,-1,5302.383727,7411.572051,10142.38248,5071.191241,5949.845344,0,.4516129
93396714,"0725","20120814","201201","IL","60623",110000,110000,110000,110000,110000,110000,0,39,0,-1,1973,2,0,1,0,2,0,1,0,2,1,0,-1,-1,1,-1,50402.13417,71984.04624,98697.97975,49348.99074,60984.17661,0,.4516129
93397814,"0725","20120806","201201","NY","13630",40000,40000,40000,40000,40000,40000,0,78,0,-1,1934,2,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,34758.71383,52300.98029,66347.14644,33173.57287,0,0,0
93399005,"0725","20120901","201201","IL","60126",141946.47,146866.52,141920.03,134956.19,131942.58,-7,1,34,0,-1,1978,3,0,1,0,3,0,1,0,2,4,0,-1,-1,1,-1,9409.949438,12789.8846,18258.52628,9129.262729,10675.16717,0,0
93399201,"0725","20120821","201201","WA","98103",150000,150000,150000,150000,150000,150000,0,29,0,-1,1983,3,0,1,0,3,0,1,0,2,1,0,-1,-1,1,-1,6814.481489,9262.157296,13222.4291,6611.214256,7730.724756,0,.6774194
93399416,"0725","20120809","201201","CO","80127",100000,100000,100000,100000,100000,100000,0,25,0,-1,1987,2,0,1,0,1,0,1,0,3,1,0,-1,-1,1,-1,15330.79823,22566.69312,29129.93209,14564.96505,0,0,0
93400817,"0725","20120817","201201","MI","48823",300000,300000,300000,300000,300000,300000,0,57,0,2,1955,2,0,2,0,1,0,0,0,2,0,0,2,2,2,1,36416.50656,55498.2965,69267.11985,34633.55991,36208.5867,0,.5483871
93400862,"0725","20120901","201201","NC","28146",28000,28000,28000,28000,28000,28000,0,31,0,-1,1981,2,0,1,0,3,0,1,0,2,1,0,-1,-1,1,-1,13243.92808,18385.9397,25610.90795,12805.45344,15665.0947,0,0
93401328,"0725","20120827","201201","IL","60189",87000,87000,87000,87000,87000,87000,0,63,0,-1,1949,3,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,5983.175409,8574.987951,11626.62565,5813.312917,6863.224042,0,.8709677
93401430,"0725","20120801","201201","NC","28036",57818.989,90780.129,79902.427,232458.48,90189.492,-7,1,57,1,-1,-7,3,0,1,1,3,1,1,0,2,0,0,-1,-1,-7,-1,4846.517327,6774.370588,9270.402706,4635.201351,0,0,0
93401702,"0725","20120728","201201","MI","48847",9451.0993,9479.9606,5761.4485,20044.75,22806.885,-8,1,79,0,-1,1933,1,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,1693.656263,2576.92158,3298.871651,1649.435845,0,0,.9032258
93402017,"0725","20120827","201201","NH","03602",20000,20000,20000,20000,20000,20000,0,56,0,2,1956,2,0,4,0,3,0,0,0,2,0,0,2,2,2,2,9205.764519,13046.41911,17590.47883,8795.239644,10668.51718,0,.8709677
93402400,"0725","20120821","201201","CA","91741",86000,86000,86000,86000,86000,86000,0,55,0,-1,1957,3,0,1,0,1,0,0,0,1,0,0,-1,-1,1,-1,4674.873241,7958.356267,8818.700618,4409.350262,4762.299011,0,.6774194
93402512,"0725","20120810","201201","DC","20002",115000,115000,115000,115000,115000,115000,0,33,0,-1,1979,3,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,6157.290768,8368.911957,11947.25392,5973.626691,6985.171249,0,.3225806
93402615,"0725","20120911","201201","NC","28607",55654.362,210722.62,26505.45,71896.134,70479.576,-7,1,55,0,-1,1957,3,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,3960.371052,5675.938231,7695.871926,3847.936024,4542.891017,0,.3666667
93404002,"0725","20120809","201201","IN","47712",7317.0019,46636.832,35371.274,33393.731,58166.213,-7,1,64,0,2,1948,1,0,2,0,3,0,0,0,1,0,0,2,2,2,1,2967.875274,4280.17185,5727.586855,2863.793427,0,0,0
93405540,"0725","20120915","201201","PA","18201",110000,110000,110000,110000,110000,110000,0,55,0,-1,1957,3,0,1,0,3,0,1,0,3,0,0,-1,-1,1,-1,6710.694084,9380.081729,12836.19399,6418.096994,7530.12117,0,.5
93406556,"0725","20120810","201201","NC","28173",91257.487,92820.467,86286.225,77994.587,97799.163,-7,1,63,0,-1,1949,3,0,1,0,3,0,1,0,3,0,0,-1,-1,1,-1,4846.517327,6774.370588,9270.402706,4635.201351,5438.314169,0,.3225806
93408457,"0718","20120722","201201","NY","10128",25000,25000,25000,25000,25000,25000,0,23,0,-1,1989,3,0,1,0,3,0,0,0,1,0,0,-1,-1,1,-1,11563.40298,16040.53838,23413.73965,11706.87013,0,0,.7096774
93408943,"0725","20120814","201201","NY","14516",15522.739,17808.867,11310.277,15681.831,11859.162,-8,1,66,0,-1,1946,3,0,3,0,3,0,1,0,1,0,0,1,-1,2,-1,2838.697297,4181.918198,5436.856927,2718.428426,3304.021051,0,.4516129
93409061,"0725","20120819","201201","MD","21208",75000,75000,75000,75000,75000,75000,0,81,0,-1,1931,3,0,3,0,3,0,1,0,1,0,0,1,-1,2,-1,2107.705619,3105.034304,4036.814319,2018.407132,2453.204061,0,.6129032
93410526,"0725","20120810","201201","MO","64128",33312.078,77892.411,30405.402,57452.159,9938.3142,-8,1,26,0,-1,1986,2,0,1,0,2,0,0,0,3,0,0,-1,-1,1,-1,3464.393146,4812.667708,6837.306064,3418.653087,3978.597744,0,.3225806
93410535,"0725","20120818","201201","MI","49655",89979.86,99767.222,83622.792,96745.329,94888.864,-8,1,22,0,2,1990,1,0,4,0,3,0,1,0,3,0,0,2,2,2,2,7561.831071,10566.1587,15327.46375,7663.732146,9179.900145,0,.5806451
93412463,"0725","20120804","201201","TN","37642",20000,20000,20000,20000,20000,20000,0,58,0,-1,1954,2,0,3,0,3,0,1,0,2,1,0,1,-1,2,-1,2123.487567,3074.640583,4101.028519,2050.514265,0,0,0
93413086,"0725","20120727","201201","PA","15203",12000,12000,12000,12000,12000,12000,0,67,0,-1,1945,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,2296.362376,3468.641966,4468.094674,2234.047342,0,0,.8709677
93414225,"0725","20120801","201201","NC","28462",15000,15000,15000,15000,15000,15000,0,69,0,-1,1943,1,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,4739.714385,7103.448415,9040.525887,4520.262881,0,0,0
93414645,"0725","20120829","201201","NY","11767",43214.684,26870.121,33049.882,19596.855,26982.114,-7,1,34,0,1,1978,2,0,4,0,3,0,1,0,2,0,0,2,2,2,-1,18524.19117,25716.28749,35821.80091,17910.89971,21910.66029,0,.9354839
93414832,"0725","20120829","201201","WA","98310",7000,7000,7000,7000,7000,7000,0,71,0,-1,1941,2,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,24937.90235,37248.48835,47713.1083,23856.55445,29977.35546,0,.9354839
93418335,"0725","20120821","201201","OR","97007",70000,70000,70000,70000,70000,70000,0,35,0,-1,1977,3,0,1,0,1,0,0,0,2,0,0,-1,-1,1,-1,2938.445555,4494.079157,5734.307486,2867.153656,3051.281603,0,.6774194
93420413,"0725","20120819","201201","NY","12861",20000,20000,20000,20000,20000,20000,0,57,0,2,1955,3,0,2,0,3,0,0,0,2,1,0,2,2,2,1,5539.343769,7938.895791,10764.16317,5382.081668,6354.11044,0,.6129032
93420561,"0725","20120815","201201","AZ","85027",60000,60000,60000,60000,60000,60000,0,53,0,-1,1959,2,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,7476.397662,10673.85395,14252.49686,7126.248452,8746.931642,0,.483871
93420598,"0725","20120922","201201","TX","78418",18000,18000,18000,18000,18000,18000,0,62,0,-1,1950,1,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,9943.814872,14140.11108,18942.38079,9471.190389,11356.87091,0,.7333333
93420851,"0725","20120811","201201","CA","92603",200000,200000,200000,200000,200000,200000,0,37,0,-1,1975,3,0,1,0,3,0,1,0,2,1,0,-1,-1,1,-1,30901.83715,48699.91988,59686.24055,29843.11967,35627.07532,0,.3548387
93421698,"0725","20120921","201201","CA","95131",200000,200000,200000,200000,200000,200000,0,33,0,-1,1979,3,0,1,0,3,0,0,0,2,1,0,-1,-1,1,-1,24804.39364,38724.70965,48306.59567,24153.29714,28880.16639,0,.7
93422686,"0725","20120727","201201","NY","13039",74248.213,52159.475,136822.65,132768.63,52088.346,-7,1,62,0,-1,1950,1,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,15822.41423,22522.45056,30381.44327,15190.72202,0,0,.8709677
93422864,"0725","20120804","201201","OR","97225",50000,50000,50000,50000,50000,50000,0,92,0,-1,1920,2,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,2795.895054,4176.087583,5349.320951,2674.660509,0,0,0
93424309,"0725","20120823","201201","MT","59865",10000,10000,10000,10000,10000,10000,0,77,0,-1,1935,1,0,3,0,3,0,1,0,1,0,0,1,-1,2,-1,6009.848713,9016.203385,11554.71346,5777.356802,7257.215215,0,.7419355
93426170,"0725","20120727","201201","MA","02131",50000,50000,50000,50000,50000,50000,0,55,0,2,1957,3,0,4,0,3,0,0,0,1,2,0,2,2,2,2,5461.586312,7827.455091,10613.06333,5306.531747,0,0,.8709677
93426527,"0725","20120905","201201","NJ","08701",70000,70000,70000,70000,70000,70000,0,71,0,-1,1941,1,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,8001.211721,12003.72183,15383.36707,7691.683629,9661.893038,0,0
93428174,"0725","20120808","201201","PA","16505",68703.482,59300.502,75511.936,56436.972,56774.013,-7,1,87,0,-1,1925,2,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,3471.753586,5185.583421,6642.425353,3321.212718,0,0,0
93428419,"0725","20120918","201201","CA","90808",30000,30000,30000,30000,30000,30000,0,82,0,-1,1930,2,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,13321.86467,22455.81211,25122.90357,12561.45165,16230.7773,0,.6
93429171,"0725","20120821","201201","NC","28451",74546.518,70841.938,63809.447,83450.549,94947.859,-7,1,62,0,-1,1950,1,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,11312.28425,16102.49606,21721.30733,10860.65394,13169.44807,0,.6774194
93430814,"0725","20120812","201201","WI","54913",118094.8,120418.21,123425.87,141899.22,136671.93,-7,1,39,0,-1,1973,3,0,1,0,3,0,1,0,2,2,0,-1,-1,1,-1,10046.45001,14133.14966,19640.66962,9820.334609,11536.83646,0,.3870968
93432069,"0725","20120810","201201","NC","27350",48469.162,20614.024,59057.554,29350.767,33968.239,-8,1,44,0,1,1968,1,0,4,0,3,0,1,0,2,2,0,2,2,2,-1,16146.65075,23131.9632,31687.86174,15843.93096,19237.08667,0,.3225806
93432304,"0725","20120804","201201","GA","30577",95000,95000,95000,95000,95000,95000,0,35,0,-1,1977,3,0,1,0,3,0,1,0,2,1,0,-1,-1,1,-1,2026.223586,2890.876017,4013.058905,2006.529412,0,0,0
93433422,"0725","20120912","201201","WI","53218",60000,60000,60000,60000,60000,60000,0,65,0,-1,1947,1,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,8700.157203,13052.3064,16727.1804,8363.590299,10505.90726,0,.4
93434924,"0725","20120918","201201","CA","92104",207839.94,234699.22,232995.01,165888.44,181478.9,-7,1,47,0,-1,1965,3,0,1,0,3,0,0,0,2,2,0,-1,-1,1,-1,19300.42856,30987.48667,37054.00618,18527.00338,22227.22047,0,.6
93437831,"0725","20120921","201201","VA","24594",41000,41000,41000,41000,41000,41000,0,53,0,-1,1959,1,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,11511.14787,16385.56892,22103.15574,11051.57815,13400.95959,0,.7
93438221,"0725","20120817","201201","NY","12586",45000,45000,45000,45000,45000,45000,0,76,0,-1,1936,1,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,6629.405933,9935.544474,12644.92142,6322.460622,7853.612514,0,.5483871
93439228,"0725","20120804","201201","NY","14450",23000,23000,23000,23000,23000,23000,0,60,0,1,1952,1,0,4,0,3,0,1,0,1,0,0,2,2,2,-1,15822.41423,22522.45056,30381.44327,15190.72202,0,0,0
93440019,"0725","20120819","201201","GA","30019",51000,51000,51000,51000,51000,51000,0,50,0,-1,1962,3,0,1,0,3,0,0,0,1,2,0,-1,-1,1,-1,1265.522932,1839.448243,2491.359954,1245.679997,1408.013884,0,.6129032
93440907,"0725","20120813","201201","WA","99301",80000,80000,80000,80000,80000,80000,0,59,0,-1,1953,2,0,1,0,3,0,0,0,3,0,0,-1,-1,1,-1,6945.189311,9842.729558,13270.94619,6635.473267,8048.747209,0,.4193548
93441717,"0725","20120727","201201","NY","10471",72000,72000,72000,72000,72000,72000,0,31,0,-1,1981,3,0,1,0,3,0,0,0,1,0,0,-1,-1,1,-1,7119.016186,9921.147776,14033.03263,7016.516113,0,0,.8709677
93442415,"0725","20120821","201201","CA","94607",75000,75000,75000,75000,75000,75000,0,37,0,-1,1975,3,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,30901.83715,48699.91988,59686.24055,29843.11967,35627.07532,0,.6774194
93442983,"0725","20120810","201201","OH","43028",80000,80000,80000,80000,80000,80000,0,54,0,-1,1958,3,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,1245.960131,1811.013546,2452.847827,1226.423933,1386.248418,0,.3225806
93444129,"0725","20120816","201201","UT","84105",115000,115000,115000,115000,115000,115000,0,56,0,-1,1956,3,0,1,0,3,0,1,0,1,1,0,-1,-1,1,-1,5092.699899,7118.479948,9741.299936,4870.649966,5714.557517,0,.516129
93444147,"0725","20120819","201201","NC","28212",72000,72000,72000,72000,72000,72000,0,44,0,-1,1968,2,0,1,0,2,0,0,0,2,2,0,-1,-1,1,-1,12093.48618,17145.15607,23737.23278,11868.61687,14494.41231,0,.6129032
93445452,"0725","20120812","201201","CA","94530",150000,150000,150000,150000,150000,150000,0,63,0,-1,1949,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,19300.42856,30987.48667,37054.00618,18527.00338,22227.22047,0,.3870968
93445760,"0725","20120816","201201","IN","46991",50000,50000,50000,50000,50000,50000,0,65,0,2,1947,1,0,2,0,3,0,0,0,2,0,0,2,2,2,1,1440.66509,2189.756688,2783.870702,1391.935332,1655.382527,0,.516129
93445827,"0725","20120826","201201","KY","42103",83000,83000,83000,83000,83000,83000,0,63,0,-1,1949,1,0,3,0,3,0,1,0,1,0,0,1,-1,2,-1,3481.400966,5025.886856,6772.269029,3386.134601,3931.07914,0,.8387097
93447045,"0725","20120804","201201","MI","49065",32000,32000,32000,32000,32000,32000,0,51,0,-1,1961,1,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,3489.055561,5036.93733,6787.159292,3393.579733,0,0,0
93447698,"0725","20120823","201201","GA","30034",63000,63000,63000,63000,63000,63000,0,47,0,-1,1965,1,0,1,0,2,0,1,0,2,0,0,-1,-1,1,-1,3828.645642,5493.829172,7485.335542,3742.667996,4368.861,0,.7419355
93448734,"0725","20120827","201201","MO","65109",15000,15000,15000,15000,15000,15000,0,58,0,-1,1954,1,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,3493.650661,5043.570996,6796.098008,3398.049091,3944.911077,0,.8709677
93450719,"0725","20120829","201201","OR","97068",148893.35,115526.43,148134.07,127458.96,122004.67,-8,1,37,0,2,1975,3,0,2,0,3,0,0,0,2,2,0,2,2,2,1,5777.886107,8334.084681,11475.34531,5737.672631,6782.737399,0,.9354839
93452076,"0725","20120922","201201","MA","02375",90000,90000,90000,90000,90000,90000,0,54,0,-1,1958,2,0,1,0,3,0,1,0,2,2,0,-1,-1,1,-1,9544.393787,13626.27697,18194.78426,9097.392156,11166.36163,0,.7333333
